<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,<a id=8 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=9 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=10 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=11 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<span style='visibility: hidden;'>hidden</span>,,,
<a href='https://hf.co/PleIAs/Pleias-Nano'>PleIAs/Pleias-Nano</a>,🧠,4.71@@4.71,1195468800.0,65536.0,2048.0,✓,✗,-1.78 ± 2.38 / 16.36 ± 2.94@@-1.78,20.76 ± 6.32 / 22.79 ± 5.85@@20.76,0.87 ± 1.94 / 34.86 ± 1.71@@0.87,6.04 ± 4.78 / 3.48 ± 2.81@@6.04,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/HuggingFaceTB/SmolLM2-135M'>HuggingFaceTB/SmolLM2-135M</a>,🧠,4.72@@4.72,134515008.0,49152.0,8192.0,✓,✗,1.38 ± 3.78 / 26.10 ± 4.43@@1.38,26.87 ± 2.60 / 27.47 ± 2.31@@26.87,0.04 ± 1.39 / 36.59 ± 3.80@@0.04,2.52 ± 0.75 / 0.69 ± 0.37@@2.52,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/LiquidAI/LFM2.5-1.2B-Base'>LiquidAI/LFM2.5-1.2B-Base</a>,📝,4.72@@4.72,1170340608.0,65536.0,128000.0,✓,✗,1.63 ± 2.92 / 21.52 ± 2.52@@1.63,20.92 ± 7.70 / 21.31 ± 7.38@@20.92,0.46 ± 1.55 / 36.80 ± 4.01@@0.46,3.87 ± 0.43 / 0.00 ± 0.00@@3.87,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/utter-project/EuroMoE-2.6B-A0.6B-Instruct-Preview'>utter-project/EuroMoE-2.6B-A0.6B-Instruct-Preview</a>,📝,4.73@@4.73,2611528704.0,128000.0,4096.0,✓,✗,-0.10 ± 2.26 / 22.62 ± 3.02@@-0.10,17.35 ± 6.01 / 19.31 ± 3.69@@17.35,1.93 ± 1.10 / 39.24 ± 4.62@@1.93,8.38 ± 1.02 / 0.78 ± 0.77@@8.38,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/PleIAs/Pleias-Pico'>PleIAs/Pleias-Pico</a>,🧠,4.74@@4.74,353424384.0,65536.0,2048.0,✓,✗,0.67 ± 1.52 / 13.76 ± 0.51@@0.67,22.55 ± 5.84 / 22.62 ± 6.04@@22.55,0.87 ± 1.83 / 38.38 ± 4.75@@0.87,0.99 ± 0.78 / 0.32 ± 0.34@@0.99,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/HuggingFaceTB/SmolLM2-135M-Instruct'>HuggingFaceTB/SmolLM2-135M-Instruct</a>,📝,4.76@@4.76,134515008.0,49152.0,8192.0,✓,✗,0.69 ± 5.12 / 26.45 ± 4.58@@0.69,23.11 ± 3.42 / 24.38 ± 2.96@@23.11,-0.61 ± 2.18 / 41.86 ± 4.60@@-0.61,3.20 ± 0.19 / 0.00 ± 0.00@@3.20,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen1.5-0.5B'>Qwen/Qwen1.5-0.5B</a>,📝,4.76@@4.76,619570176.0,151936.0,32768.0,✓,✗,1.05 ± 4.82 / 17.38 ± 1.70@@1.05,22.14 ± 4.54 / 24.42 ± 3.17@@22.14,0.45 ± 2.15 / 37.25 ± 2.77@@0.45,3.33 ± 0.59 / 0.00 ± 0.00@@3.33,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-3-270m-it'>google/gemma-3-270m-it</a>,📝,4.80@@4.80,268098176.0,262144.0,32768.0,✓,✗,0.03 ± 3.78 / 26.10 ± 4.30@@0.03,17.66 ± 6.60 / 17.89 ± 6.68@@17.66,-0.26 ± 0.97 / 37.61 ± 4.00@@-0.26,4.27 ± 0.42 / 0.00 ± 0.00@@4.27,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ibm-granite/granite-3b-code-instruct-2k'>ibm-granite/granite-3b-code-instruct-2k</a>,📝,4.80@@4.80,3482503680.0,49152.0,2048.0,✓,✗,0.44 ± 0.86 / 13.63 ± 0.43@@0.44,12.14 ± 10.32 / 12.43 ± 10.49@@12.14,0.42 ± 2.03 / 35.96 ± 2.41@@0.42,10.03 ± 8.05 / 6.62 ± 5.32@@10.03,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ibm-granite/granite-3.0-1b-a400m-base'>ibm-granite/granite-3.0-1b-a400m-base</a>,🧠,4.81@@4.81,1384956928.0,49152.0,4096.0,✓,✗,2.99 ± 3.20 / 25.02 ± 2.99@@2.99,13.35 ± 4.33 / 15.97 ± 3.67@@13.35,-1.59 ± 2.03 / 40.36 ± 3.54@@-1.59,4.30 ± 0.83 / 2.14 ± 0.69@@4.30,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/infly/OpenCoder-1.5B-Base'>infly/OpenCoder-1.5B-Base</a>,📝,4.82@@4.82,1905650960.0,96640.0,4096.0,✓,✗,1.23 ± 3.17 / 16.00 ± 3.13@@1.23,14.37 ± 6.31 / 14.71 ± 5.92@@14.37,-0.06 ± 2.45 / 36.98 ± 3.50@@-0.06,1.85 ± 1.11 / 0.00 ± 0.00@@1.85,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/marksverdhei/modern-norbert3-xs'>marksverdhei/modern-norbert3-xs</a>,🔍,4.82@@4.82,15000272.0,50000.0,512.0,✓,✗,-0.58 ± 2.65 / 30.08 ± 1.34@@-0.58,17.80 ± 2.88 / 17.96 ± 2.90@@17.80,1.20 ± 3.37 / 49.93 ± 1.84@@1.20,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Shekswess/trlm-135m'>Shekswess/trlm-135m</a>,📝,4.83@@4.83,134516160.0,49154.0,8192.0,✓,✗,-0.68 ± 3.30 / 23.82 ± 2.23@@-0.68,14.93 ± 3.81 / 16.63 ± 3.66@@14.93,0.40 ± 0.84 / 35.16 ± 2.42@@0.40,2.38 ± 0.55 / 0.07 ± 0.10@@2.38,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B'>deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B</a>,🤔,4.84@@4.84,1777088000.0,151936.0,131072.0,✓,✗,3.04 ± 2.74 / 33.58 ± 2.10@@3.04,10.50 ± 1.52 / 10.43 ± 1.47@@10.50,0.12 ± 2.23 / 45.31 ± 1.84@@0.12,2.60 ± 0.17 / 0.02 ± 0.05@@2.60,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/facebook/MobileLLM-R1-140M-base'>facebook/MobileLLM-R1-140M-base</a>,🧠,4.85@@4.85,140248512.0,128256.0,4096.0,✗,✗,1.40 ± 3.59 / 24.75 ± 3.32@@1.40,13.16 ± 2.92 / 15.64 ± 2.54@@13.16,0.15 ± 1.80 / 42.32 ± 3.57@@0.15,1.75 ± 0.57 / 0.05 ± 0.06@@1.75,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/HPLT/hplt2c_dan_checkpoints'>HPLT/hplt2c_dan_checkpoints</a>,🧠,4.89@@4.89,?,262272.0,2048.0,✓,✗,10.65 ± 3.90 / 29.50 ± 3.35@@10.65,0.03 ± 0.05 / 0.03 ± 0.04@@0.03,-0.64 ± 1.28 / 33.89 ± 0.89@@-0.64,2.87 ± 0.47 / 0.15 ± 0.13@@2.87,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/AI-Sweden-Models/gpt-sw3-126m'>AI-Sweden-Models/gpt-sw3-126m</a>,🧠,4.90@@4.90,186112512.0,64000.0,2048.0,✓,✗,5.21 ± 2.79 / 25.08 ± 3.18@@5.21,0.48 ± 0.88 / 0.46 ± 0.85@@0.48,0.00 ± 0.00 / 33.19 ± 0.34@@0.00,1.69 ± 1.08 / 0.98 ± 0.67@@1.69,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/HPLT/hplt2c_isl_checkpoints'>HPLT/hplt2c_isl_checkpoints</a>,🧠,4.91@@4.91,?,262272.0,2048.0,✓,✗,6.11 ± 2.69 / 22.17 ± 1.91@@6.11,1.91 ± 1.21 / 1.85 ± 1.17@@1.91,-1.92 ± 2.18 / 41.65 ± 3.58@@-1.92,3.67 ± 0.33 / 0.00 ± 0.00@@3.67,-@@0,-@@0,-@@0,-@@0
fresh-electra-small,🔍,4.91@@4.91,13738755.0,32000.0,128.0,✓,✗,-1.03 ± 2.68 / 17.49 ± 2.36@@-1.03,11.64 ± 1.22 / 11.47 ± 1.23@@11.64,-0.01 ± 0.02 / 33.57 ± 0.65@@-0.01,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/LiquidAI/LFM2-350M'>LiquidAI/LFM2-350M</a>,📝,4.91@@4.91,354483968.0,65536.0,128000.0,✗,✗,1.05 ± 3.98 / 28.54 ± 2.49@@1.05,9.01 ± 4.26 / 11.78 ± 3.68@@9.01,-0.97 ± 1.25 / 39.45 ± 3.79@@-0.97,2.23 ± 0.29 / 0.02 ± 0.05@@2.23,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Maltehb/aelaectra-danish-electra-small-cased'>Maltehb/aelaectra-danish-electra-small-cased</a>,🔍,4.93@@4.93,13738498.0,32000.0,128.0,✓,✗,4.53 ± 2.56 / 23.78 ± 4.32@@4.53,0.01 ± 0.01 / 0.01 ± 0.01@@0.01,0.65 ± 1.47 / 36.89 ± 3.25@@0.65,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/HPLT/hplt2c_swe_checkpoints'>HPLT/hplt2c_swe_checkpoints</a>,🧠,4.93@@4.93,?,262272.0,2048.0,✓,✗,5.53 ± 3.55 / 31.00 ± 2.95@@5.53,4.70 ± 4.97 / 4.65 ± 4.93@@4.70,-1.25 ± 1.88 / 38.62 ± 4.01@@-1.25,2.66 ± 0.44 / 0.07 ± 0.10@@2.66,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/HPLT/hplt2c_nob_checkpoints'>HPLT/hplt2c_nob_checkpoints</a>,🧠,4.93@@4.93,?,262272.0,2048.0,✓,✗,2.53 ± 4.04 / 28.94 ± 2.94@@2.53,1.36 ± 2.04 / 1.33 ± 2.00@@1.36,-0.30 ± 1.63 / 44.42 ± 3.87@@-0.30,2.45 ± 0.41 / 0.00 ± 0.00@@2.45,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/PleIAs/Baguettotron'>PleIAs/Baguettotron@refs/pr/6#no-thinking</a>,📝,4.93@@4.93,320956992.0,65536.0,4096.0,✓,✗,0.68 ± 3.29 / 22.56 ± 4.30@@0.68,0.68 ± 0.46 / 0.90 ± 0.58@@0.68,0.81 ± 1.38 / 33.99 ± 1.03@@0.81,1.83 ± 0.24 / 0.00 ± 0.00@@1.83,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/marksverdhei/modern-norbert3-base'>marksverdhei/modern-norbert3-base</a>,🔍,4.95@@4.95,123994448.0,50000.0,512.0,✓,✗,0.04 ± 3.98 / 28.34 ± 3.25@@0.04,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,1.99 ± 2.08 / 48.22 ± 2.29@@1.99,0.05 ± 0.10 / 0.00 ± 0.00@@0.05,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/facebook/MobileLLM-R1-360M'>facebook/MobileLLM-R1-360M</a>,📝,4.95@@4.95,359431168.0,128256.0,32768.0,✗,✗,-0.86 ± 3.63 / 22.77 ± 2.55@@-0.86,0.94 ± 1.20 / 0.91 ± 1.16@@0.94,0.78 ± 1.02 / 37.90 ± 3.99@@0.78,1.20 ± 0.22 / 0.00 ± 0.00@@1.20,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/openai-community/gpt2-large'>openai-community/gpt2-large</a>,🧠,4.96@@4.96,811778816.0,50257.0,1024.0,✓,✗,-0.81 ± 2.09 / 19.26 ± 4.31@@-0.81,1.64 ± 2.93 / 2.40 ± 4.38@@1.64,1.37 ± 1.45 / 36.31 ± 3.39@@1.37,0.23 ± 0.24 / 0.00 ± 0.00@@0.23,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/openai-community/gpt2'>openai-community/gpt2</a>,🧠,4.96@@4.96,137022720.0,50257.0,1024.0,✓,✗,-0.61 ± 1.20 / 15.14 ± 1.62@@-0.61,2.31 ± 3.56 / 2.47 ± 3.87@@2.31,0.79 ± 1.90 / 35.98 ± 2.59@@0.79,0.13 ± 0.14 / 0.00 ± 0.00@@0.13,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/HPLT/hplt2c_nno_checkpoints'>HPLT/hplt2c_nno_checkpoints</a>,🧠,4.97@@4.97,?,262272.0,2048.0,✓,✗,-2.70 ± 5.21 / 24.20 ± 2.83@@-2.70,0.21 ± 0.20 / 0.21 ± 0.19@@0.21,-0.73 ± 2.17 / 38.87 ± 4.20@@-0.73,3.41 ± 0.33 / 0.00 ± 0.00@@3.41,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ltg/norbert'>ltg/norbert</a>,🔍,4.97@@4.97,111952540.0,32922.0,512.0,✓,✗,-2.30 ± 2.35 / 21.40 ± 3.09@@-2.30,1.67 ± 0.38 / 1.56 ± 0.41@@1.67,0.38 ± 1.51 / 38.61 ± 4.33@@0.38,2.75 ± 0.40 / 0.05 ± 0.10@@2.75,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/openai-community/gpt2-medium'>openai-community/gpt2-medium</a>,🧠,4.98@@4.98,379988992.0,50257.0,1024.0,✓,✗,-0.08 ± 2.25 / 18.98 ± 4.12@@-0.08,1.69 ± 2.64 / 2.39 ± 4.01@@1.69,-0.42 ± 1.88 / 34.59 ± 1.88@@-0.42,0.40 ± 0.40 / 0.00 ± 0.00@@0.40,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/marksverdhei/modern-norbert3-small'>marksverdhei/modern-norbert3-small</a>,🔍,4.99@@4.99,40641104.0,50000.0,512.0,✓,✗,0.34 ± 3.57 / 24.39 ± 3.35@@0.34,0.01 ± 0.02 / 0.01 ± 0.02@@0.01,0.92 ± 3.74 / 45.42 ± 3.36@@0.92,0.15 ± 0.12 / 0.00 ± 0.00@@0.15,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/mideind/IceBERT-mC4-is'>mideind/IceBERT-mC4-is</a>,🔍,5.00@@5.00,162944162.0,50000.0,514.0,✓,✗,3.37 ± 4.38 / 23.10 ± 4.10@@3.37,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,0.00 ± 0.00 / 33.05 ± 0.51@@0.00,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Maltehb/aelaectra-danish-electra-small-uncased'>Maltehb/aelaectra-danish-electra-small-uncased</a>,🔍,5.00@@5.00,13738498.0,32000.0,128.0,✓,✗,0.05 ± 2.67 / 20.50 ± 2.50@@0.05,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,1.01 ± 1.35 / 34.85 ± 1.28@@1.01,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ssmits/Falcon2-5.5B-multilingual'>ssmits/Falcon2-5.5B-multilingual</a>,🧠,5.03@@5.03,5465415680.0,65024.0,8192.0,✓,✓,0.74 ± 1.78 / 13.97 ± 0.80@@0.74,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,0.00 ± 0.00 / 33.40 ± 0.34@@0.00,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/facebook/MobileLLM-R1-140M'>facebook/MobileLLM-R1-140M</a>,🤔,5.03@@5.03,140248512.0,128256.0,32768.0,✗,✗,0.06 ± 3.76 / 20.83 ± 2.06@@0.06,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,0.33 ± 1.98 / 33.41 ± 0.40@@0.33,0.01 ± 0.02 / 0.00 ± 0.00@@0.01,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/facebook/MobileLLM-R1-950M'>facebook/MobileLLM-R1-950M</a>,📝,5.07@@5.07,949685760.0,128256.0,32768.0,✗,✗,-7.13 ± 2.04 / 20.24 ± 1.33@@-7.13,4.00 ± 1.93 / 4.12 ± 1.90@@4.00,0.27 ± 1.49 / 35.25 ± 2.46@@0.27,0.15 ± 0.08 / 0.00 ± 0.00@@0.15,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/PleIAs/Monad'>PleIAs/Monad</a>,🧠,5.10@@5.10,56656128.0,8192.0,2048.0,✓,✗,-4.18 ± 2.65 / 23.32 ± 3.75@@-4.18,0.02 ± 0.04 / 0.02 ± 0.04@@0.02,-0.83 ± 1.05 / 35.09 ± 2.09@@-0.83,2.27 ± 0.12 / 0.00 ± 0.00@@2.27,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/allenai/OLMo-7B-Twin-2T'>allenai/OLMo-7B-Twin-2T</a>,🧠,-@@100,6888095744.0,50280.0,2051.0,✓,✗,-@@-1,19.57 ± 7.44 / 20.21 ± 6.81@@19.57,0.70 ± 1.76 / 42.12 ± 4.88@@0.70,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/danish-foundation-models/encoder-large-v1'>danish-foundation-models/encoder-large-v1</a>,🔍,-@@100,355089410.0,50000.0,512.0,✓,✗,-@@-1,72.46 ± 0.87 / 71.83 ± 0.83@@72.46,2.93 ± 3.27 / 48.20 ± 1.50@@2.93,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/meta-llama/Llama-3.2-3B'>meta-llama/Llama-3.2-3B</a>,🧠,-@@100,3212749824.0,128256.0,131073.0,✓,✗,11.12 ± 3.82 / 31.01 ± 4.46@@11.12,56.41 ± 1.60 / 48.01 ± 3.42@@56.41,-1.45 ± 1.60 / 35.04 ± 2.81@@-1.45,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/NorwAI/NorwAI-Mistral-7B'>NorwAI/NorwAI-Mistral-7B</a>,🧠,-@@100,7536586752.0,67993.0,4096.0,✓,✗,21.33 ± 6.84 / 38.28 ± 6.99@@21.33,36.20 ± 7.60 / 37.70 ± 5.04@@36.20,0.91 ± 1.92 / 43.11 ± 3.81@@0.91,-@@-1,-@@0,-@@0,-@@0,-@@0
syvai/llama3-da-base,🧠,-@@100,8030261248.0,128256.0,8192.0,✓,✗,-@@-1,-@@-1,-@@-1,67.54 ± 2.01 / 48.27 ± 1.65@@67.54,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/01-ai/Yi-6B-Chat'>01-ai/Yi-6B-Chat</a>,📝,-@@100,6061035520.0,64000.0,4096.0,✗,✗,-@@-1,-@@-1,-0.47 ± 1.80 / 35.15 ± 2.08@@-0.47,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/allenai/OLMo-1.7-7B-hf'>allenai/OLMo-1.7-7B-hf</a>,🧠,-@@100,6888095744.0,50304.0,4096.0,✓,✗,-@@-1,43.45 ± 5.46 / 42.27 ± 5.19@@43.45,-0.80 ± 2.08 / 40.32 ± 3.46@@-0.80,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/01-ai/Yi-1.5-6B'>01-ai/Yi-1.5-6B</a>,🧠,-@@100,6061035520.0,64000.0,4097.0,✓,✗,16.72 ± 5.32 / 34.15 ± 7.33@@16.72,47.90 ± 4.35 / 47.09 ± 3.68@@47.90,-0.20 ± 1.73 / 34.85 ± 2.14@@-0.20,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/allenai/OLMo-1B'>allenai/OLMo-1B</a>,🧠,-@@100,1176764416.0,50280.0,2051.0,✓,✗,-@@-1,31.84 ± 5.22 / 34.80 ± 3.88@@31.84,1.01 ± 2.39 / 39.75 ± 4.10@@1.01,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/allenai/OLMo-7B'>allenai/OLMo-7B</a>,🧠,-@@100,6888095744.0,50280.0,2051.0,✓,✗,-@@-1,25.08 ± 6.04 / 25.94 ± 6.17@@25.08,1.69 ± 2.72 / 36.58 ± 2.95@@1.69,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/timpal0l/Mistral-7B-v0.1-flashback-v2-instruct'>timpal0l/Mistral-7B-v0.1-flashback-v2-instruct</a>,📝,-@@100,7241732096.0,32000.0,32768.0,✓,✗,12.29 ± 4.97 / 34.38 ± 4.65@@12.29,43.52 ± 3.97 / 44.38 ± 3.42@@43.52,1.82 ± 2.08 / 34.03 ± 0.66@@1.82,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ibm-granite/granite-7b-instruct'>ibm-granite/granite-7b-instruct</a>,📝,-@@100,6738481152.0,32008.0,4096.0,✓,✗,-@@-1,49.77 ± 1.79 / 49.41 ± 1.56@@49.77,0.69 ± 2.25 / 42.62 ± 4.21@@0.69,19.41 ± 2.48 / 12.63 ± 1.95@@19.41,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/asafaya/bert-base-arabic'>asafaya/bert-base-arabic</a>,🔍,-@@100,110618882.0,32000.0,512.0,✓,✗,4.35 ± 4.17 / 26.49 ± 6.76@@4.35,50.44 ± 1.82 / 49.80 ± 1.76@@50.44,-0.06 ± 2.46 / 45.46 ± 4.05@@-0.06,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/meta-llama/Llama-2-7b-hf'>meta-llama/Llama-2-7b-hf</a>,📝,-@@100,6738417664.0,32000.0,4096.0,✓,✗,8.80 ± 5.03 / 31.31 ± 6.04@@8.80,52.34 ± 5.11 / 52.53 ± 4.79@@52.34,0.11 ± 1.45 / 33.49 ± 0.47@@0.11,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/NorwAI/NorwAI-Mistral-7B-pretrain'>NorwAI/NorwAI-Mistral-7B-pretrain</a>,🧠,-@@100,7536586752.0,67993.0,4096.0,✓,✗,-2.22 ± 4.23 / 21.19 ± 2.14@@-2.22,2.64 ± 1.41 / 2.99 ± 1.54@@2.64,0.53 ± 1.90 / 36.70 ± 3.80@@0.53,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/dbmdz/bert-mini-historic-multilingual-cased'>dbmdz/bert-mini-historic-multilingual-cased</a>,🔍,-@@100,11549442.0,32000.0,512.0,✓,✗,-@@-1,71.10 ± 6.05 / 71.10 ± 6.05@@71.10,2.29 ± 2.11 / 48.81 ± 1.33@@2.29,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/tollefj/nordavind-7b-instruct-warm'>tollefj/nordavind-7b-instruct-warm</a>,📝,-@@100,7248023552.0,32768.0,2048.0,✗,✗,15.52 ± 2.69 / 36.71 ± 3.36@@15.52,53.24 ± 2.75 / 50.65 ± 2.85@@53.24,-0.52 ± 1.71 / 42.25 ± 3.52@@-0.52,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/01-ai/Yi-6B'>01-ai/Yi-6B</a>,🧠,-@@100,6061035520.0,64000.0,4096.0,✓,✗,13.21 ± 3.07 / 35.39 ± 3.56@@13.21,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ibm-granite/granite-7b-base'>ibm-granite/granite-7b-base</a>,🧠,-@@100,6738415616.0,32000.0,2048.0,✓,✗,4.18 ± 3.36 / 22.62 ± 3.59@@4.18,52.91 ± 1.95 / 53.34 ± 1.93@@52.91,1.67 ± 2.38 / 43.96 ± 3.66@@1.67,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/NorGLM/NorGPT-369M'>NorGLM/NorGPT-369M</a>,🧠,-@@100,?,64000.0,1024.0,✓,✗,-0.44 ± 1.00 / 17.01 ± 2.22@@-0.44,1.84 ± 1.25 / 1.80 ± 1.23@@1.84,0.00 ± 0.00 / 33.26 ± 0.34@@0.00,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen1.5-1.8B-Chat'>Qwen/Qwen1.5-1.8B-Chat</a>,📝,-@@100,1836828672.0,151936.0,32768.0,✗,✗,5.97 ± 3.30 / 27.46 ± 2.81@@5.97,26.11 ± 3.40 / 27.37 ± 2.80@@26.11,0.15 ± 2.21 / 34.34 ± 0.53@@0.15,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/NorwAI/NorwAI-Llama2-7B'>NorwAI/NorwAI-Llama2-7B</a>,🧠,-@@100,7033270272.0,67993.0,4096.0,✓,✗,8.39 ± 4.25 / 27.25 ± 3.84@@8.39,27.10 ± 1.40 / 27.13 ± 1.63@@27.10,-1.52 ± 2.13 / 37.81 ± 1.56@@-1.52,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/alpindale/Mistral-7B-v0.2-hf'>alpindale/Mistral-7B-v0.2-hf</a>,🧠,-@@100,7241732096.0,32000.0,32768.0,✓,✗,-@@-1,61.26 ± 4.22 / 59.21 ± 4.36@@61.26,1.66 ± 1.37 / 45.22 ± 3.21@@1.66,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/studio-ousia/mluke-large'>studio-ousia/mluke-large</a>,🔍,-@@100,867886338.0,250004.0,512.0,✓,✗,-@@-1,-@@-1,1.57 ± 1.79 / 40.44 ± 4.21@@1.57,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/mlabonne/AlphaMonarch-7B'>mlabonne/AlphaMonarch-7B</a>,📝,-@@100,7241732096.0,32000.0,4096.0,✗,✓,33.02 ± 4.61 / 54.46 ± 2.88@@33.02,-@@-1,-@@-1,60.29 ± 1.41 / 39.50 ± 2.19@@60.29,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/state-spaces/mamba-2.8b-hf'>state-spaces/mamba-2.8b-hf</a>,🧠,-@@100,2768345600.0,50280.0,32769.0,✓,✗,4.80 ± 3.62 / 28.71 ± 3.63@@4.80,27.72 ± 2.64 / 34.07 ± 1.05@@27.72,0.30 ± 1.58 / 36.35 ± 3.68@@0.30,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Sigurdur/jonas-hallgrimsson-gpt2'>Sigurdur/jonas-hallgrimsson-gpt2</a>,🧠,-@@100,125011200.0,51001.0,512.0,✗,✗,0.00 ± 0.00 / 13.62 ± 0.62@@0.00,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,0.00 ± 0.00 / 33.40 ± 0.34@@0.00,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Sigurdur/icechat'>Sigurdur/icechat</a>,📝,-@@100,110418432.0,32000.0,1024.0,✗,✗,0.00 ± 0.00 / 13.62 ± 0.62@@0.00,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,0.00 ± 0.00 / 33.40 ± 0.34@@0.00,-@@-1,-@@0,-@@0,-@@0,-@@0
