<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,,,<a id=10 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=11 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=12 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=13 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<span style='visibility: hidden;'>hidden</span>,,,
<a href='https://hf.co/google/gemma-3-12b-it'>google/gemma-3-12b-it (zero-shot)</a>,📝,-@@100,12187325040.0,262144.0,8192.0,✓,✗,(✓),✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-3-12b-it'>google/gemma-3-12b-it (val)</a>,📝,-@@100,12187325040.0,262144.0,8192.0,✓,✗,(✓),✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-2-27b-it'>google/gemma-2-27b-it</a>,📝,-@@100,27227128320.0,256000.0,8192.0,✓,✗,(✓),✓,57.63 ± 1.72 / 71.90 ± 1.42@@57.63,57.40 ± 2.20 / 34.93 ± 1.90@@57.40,56.38 ± 1.74 / 77.60 ± 0.99@@56.38,-@@-1,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601,-@@0
"<a href='https://hf.co/google/gemma-3-12b-it'>google/gemma-3-12b-it (zero-shot, val)</a>",📝,-@@100,12187325040.0,262144.0,8192.0,✓,✗,(✓),✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-3-1b-it'>google/gemma-3-1b-it (val)</a>,📝,-@@100,999885952.0,262144.0,32768.0,✓,✗,(✓),✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
"<a href='https://hf.co/google/gemma-3-1b-it'>google/gemma-3-1b-it (zero-shot, val)</a>",📝,-@@100,999885952.0,262144.0,32768.0,✓,✗,(✓),✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-3-270m-it'>google/gemma-3-270m-it (zero-shot)</a>,📝,-@@100,268098176.0,262144.0,32768.0,✓,✗,(✓),✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-3-270m-it'>google/gemma-3-270m-it (val)</a>,📝,-@@100,268098176.0,262144.0,32768.0,✓,✗,(✓),✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
"<a href='https://hf.co/google/gemma-3-270m-it'>google/gemma-3-270m-it (zero-shot, val)</a>",📝,-@@100,268098176.0,262144.0,32768.0,✓,✗,(✓),✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
"<a href='https://hf.co/google/gemma-3-27b-it'>google/gemma-3-27b-it (zero-shot, val)</a>",📝,-@@100,27432406640.0,262144.0,8192.0,✓,✗,(✓),✓,48.22 ± 2.21 / 63.00 ± 1.58@@48.22,50.12 ± 1.75 / 31.46 ± 1.60@@50.12,53.34 ± 4.03 / 75.44 ± 2.11@@53.34,-@@-1,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600,-@@0
<a href='https://hf.co/google/gemma-3-27b-it'>google/gemma-3-27b-it (val)</a>,📝,-@@100,27432406640.0,262144.0,8192.0,✓,✗,(✓),✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-3-4b-it'>google/gemma-3-4b-it (zero-shot)</a>,📝,-@@100,4300079472.0,262144.0,8192.0,✓,✗,(✓),✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-3-4b-it'>google/gemma-3-4b-it (val)</a>,📝,-@@100,4300079472.0,262144.0,8192.0,✓,✗,(✓),✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-3-1b-it'>google/gemma-3-1b-it (zero-shot)</a>,📝,-@@100,999885952.0,262144.0,32768.0,✓,✗,(✓),✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/facebook/MobileLLM-R1-950M-base'>facebook/MobileLLM-R1-950M-base</a>,🧠,-@@100,949685760.0,128256.0,4096.0,✗,✗,(✓),✓,17.17 ± 2.21 / 33.42 ± 2.19@@17.17,30.56 ± 1.87 / 20.51 ± 1.84@@30.56,0.00 ± 0.00 / 33.17 ± 0.27@@0.00,-@@-1,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300,-@@0
<a href='https://ai.google.dev/gemini-api/docs/models#gemini-3.1-flash-lite-preview'>gemini/gemini-3.1-flash-lite-preview (val)</a>,🤔,-@@100,?,256128.0,1048576.0,✓,✗,✗,✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://ai.google.dev/gemini-api/docs/models#gemini-3.1-flash-lite-preview'>gemini/gemini-3.1-flash-lite-preview</a>,🤔,-@@100,?,256128.0,1048576.0,✓,✗,✗,✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
fresh-electra-small,🔍,-@@100,13738755.0,32000.0,128.0,✓,✗,✗,✓,-@@-1,-@@-1,-@@-1,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@0,-@@0,-@@0,16.3.0.dev0@@160300
fresh-xlm-roberta-base,🔍,-@@100,278885778.0,250002.0,512.0,✓,✗,✗,✓,-@@-1,-@@-1,-@@-1,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@0,-@@0,-@@0,16.3.0.dev0@@160300
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-1.5-flash-002'>gemini/gemini-1.5-flash-002 (zero-shot, val)</a>",📝,-@@100,?,256128.0,1048576.0,✓,✗,✗,✓,57.25 ± 2.32 / 68.50 ± 1.51@@57.25,54.82 ± 1.78 / 36.71 ± 1.73@@54.82,55.25 ± 2.29 / 77.25 ± 1.16@@55.25,-@@-1,15.5.0.dev0@@150500,15.5.0.dev0@@150500,15.5.0.dev0@@150500,-@@0
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-1.5-flash-8b-001'>gemini/gemini-1.5-flash-8b-001 (zero-shot, val)</a>",📝,-@@100,8000000000.0,256128.0,1048576.0,✓,✗,✗,✓,49.93 ± 1.77 / 60.74 ± 1.04@@49.93,50.63 ± 1.54 / 34.50 ± 1.78@@50.63,41.14 ± 3.86 / 67.45 ± 2.20@@41.14,-@@-1,15.5.0.dev0@@150500,15.5.0.dev0@@150500,15.5.0.dev0@@150500,-@@0
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-1.5-pro-002'>gemini/gemini-1.5-pro-002 (zero-shot, val)</a>",📝,-@@100,?,256128.0,2097152.0,✓,✗,✗,✓,59.25 ± 2.68 / 71.84 ± 1.97@@59.25,58.18 ± 1.63 / 43.10 ± 2.16@@58.18,52.42 ± 2.70 / 75.36 ± 1.37@@52.42,-@@-1,15.5.0@@150500,15.5.0@@150500,15.5.0@@150500,-@@0
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.0-flash-001'>gemini/gemini-2.0-flash-001 (zero-shot, val)</a>",📝,-@@100,?,256128.0,1048576.0,✓,✗,✗,✓,51.27 ± 2.74 / 65.24 ± 1.89@@51.27,58.66 ± 1.99 / 46.81 ± 2.14@@58.66,52.48 ± 3.07 / 74.78 ± 1.51@@52.48,-@@-1,15.5.0@@150500,15.5.0@@150500,15.5.0@@150500,-@@0
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.0-flash-lite-001'>gemini/gemini-2.0-flash-lite-001 (zero-shot, val)</a>",📝,-@@100,?,256128.0,1048576.0,✓,✗,✗,✓,55.10 ± 1.68 / 69.23 ± 1.19@@55.10,55.25 ± 1.79 / 37.91 ± 1.81@@55.25,57.41 ± 3.30 / 78.27 ± 1.67@@57.41,-@@-1,15.5.0@@150500,15.5.0@@150500,15.5.0@@150500,-@@0
<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.5-flash-lite'>gemini/gemini-2.5-flash-lite#no-thinking</a>,📝,-@@100,?,256128.0,1048576.0,✓,✗,✗,✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.5-flash-lite'>gemini/gemini-2.5-flash-lite#no-thinking (zero-shot)</a>,📝,-@@100,?,256128.0,1048576.0,✓,✗,✗,✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://ai.google.dev/gemini-api/docs/models#gemini-3.1-flash-lite-preview'>gemini/gemini-3.1-flash-lite-preview (zero-shot)</a>,🤔,-@@100,?,256128.0,1048576.0,✓,✗,✗,✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.5-flash-lite'>gemini/gemini-2.5-flash-lite#no-thinking (val)</a>,📝,-@@100,?,256128.0,1048576.0,✓,✗,✗,✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.5-flash-lite-preview-06-17'>gemini/gemini-2.5-flash-lite-preview-06-17#thinking (zero-shot, val)</a>",🤔,-@@100,?,256128.0,1048576.0,✓,✗,✗,✓,53.19 ± 2.34 / 63.43 ± 1.83@@53.19,59.47 ± 1.92 / 44.54 ± 2.25@@59.47,74.06 ± 2.21 / 86.97 ± 1.12@@74.06,-@@-1,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001,-@@0
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.5-flash-preview-04-17'>gemini/gemini-2.5-flash-preview-04-17 (zero-shot, val)</a>",🤔,-@@100,?,256128.0,1048576.0,✓,✗,✗,✓,63.76 ± 1.79 / 75.72 ± 1.28@@63.76,64.55 ± 0.84 / 53.04 ± 1.56@@64.55,64.54 ± 2.06 / 82.20 ± 1.03@@64.54,-@@-1,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601,-@@0
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.5-pro-preview-03-25'>gemini/gemini-2.5-pro-preview-03-25 (zero-shot, val)</a>",🤔,-@@100,?,256128.0,1048576.0,✓,✗,✗,✓,56.12 ± 1.91 / 68.88 ± 1.47@@56.12,63.48 ± 2.06 / 44.17 ± 1.83@@63.48,68.32 ± 2.81 / 83.71 ± 1.50@@68.32,-@@-1,15.8.0.dev0@@150800,15.8.0.dev0@@150800,15.8.0.dev0@@150800,-@@0
<a href='https://ai.google.dev/gemini-api/docs/models#gemini-3-flash-preview'>gemini/gemini-3-flash-preview#thinking</a>,🤔,-@@100,?,256128.0,1048576.0,✓,✗,✗,✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://ai.google.dev/gemini-api/docs/models#gemini-3-flash-preview'>gemini/gemini-3-flash-preview#thinking (zero-shot)</a>,🤔,-@@100,?,256128.0,1048576.0,✓,✗,✗,✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://ai.google.dev/gemini-api/docs/models#gemini-3-flash-preview'>gemini/gemini-3-flash-preview#thinking (val)</a>,🤔,-@@100,?,256128.0,1048576.0,✓,✗,✗,✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://ai.google.dev/gemini-api/docs/models#gemini-3-pro-preview'>gemini/gemini-3-pro-preview</a>,🤔,-@@100,?,256128.0,1048576.0,✓,✗,✗,✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://ai.google.dev/gemini-api/docs/models#gemini-3-pro-preview'>gemini/gemini-3-pro-preview (zero-shot)</a>,🤔,-@@100,?,256128.0,1048576.0,✓,✗,✗,✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://ai.google.dev/gemini-api/docs/models#gemini-3-pro-preview'>gemini/gemini-3-pro-preview (val)</a>,🤔,-@@100,?,256128.0,1048576.0,✓,✗,✗,✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.5-flash-lite-preview-06-17'>gemini/gemini-2.5-flash-lite-preview-06-17#no-thinking (zero-shot, val)</a>",📝,-@@100,?,256128.0,1048576.0,✓,✗,✗,✓,51.47 ± 2.08 / 65.99 ± 1.63@@51.47,51.18 ± 1.84 / 30.17 ± 1.30@@51.18,47.21 ± 3.73 / 73.09 ± 1.81@@47.21,-@@-1,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001,-@@0
<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-3-5-haiku-20241022</a>,📝,-@@100,?,?,200000.0,✓,✗,✗,✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
"<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-3-5-haiku-20241022 (zero-shot, val)</a>",📝,-@@100,?,?,200000.0,✓,✗,✗,✓,-@@-1,-@@-1,-@@-1,73.17 ± 1.09 / 45.46 ± 1.87@@73.17,-@@0,-@@0,-@@0,16.3.0.dev0@@160300
<a href='https://hf.co/bullerwins/Magistral-Small-2506-fp8'>bullerwins/Magistral-Small-2506-fp8</a>,🧠,-@@100,23575680000.0,131072.0,32768.0,✓,✗,(✓),✗,51.07 ± 1.45 / 60.24 ± 2.31@@51.07,61.84 ± 1.68 / 42.69 ± 2.95@@61.84,52.02 ± 1.92 / 75.58 ± 1.28@@52.02,-@@-1,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001,-@@0
<a href='https://hf.co/Unbabel/Tower-Plus-72B'>Unbabel/Tower-Plus-72B (zero-shot)</a>,📝,-@@100,72706203648.0,152064.0,32768.0,✗,✗,(✓),✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
"<a href='https://hf.co/Unbabel/Tower-Plus-72B'>Unbabel/Tower-Plus-72B (zero-shot, val)</a>",📝,-@@100,72706203648.0,152064.0,32768.0,✗,✗,(✓),✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Unbabel/Tower-Plus-9B'>Unbabel/Tower-Plus-9B</a>,📝,-@@100,9241705984.0,256000.0,8192.0,✗,✗,(✓),✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Unbabel/Tower-Plus-9B'>Unbabel/Tower-Plus-9B (zero-shot)</a>,📝,-@@100,9241705984.0,256000.0,8192.0,✗,✗,(✓),✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
"<a href='https://hf.co/Unbabel/Tower-Plus-9B'>Unbabel/Tower-Plus-9B (zero-shot, val)</a>",📝,-@@100,9241705984.0,256000.0,8192.0,✗,✗,(✓),✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ai-forever/mGPT'>ai-forever/mGPT</a>,🧠,-@@100,?,100000.0,1024.0,✓,✗,(✓),✗,-@@-1,0.65 ± 0.68 / 0.59 ± 0.63@@0.65,-@@-1,-@@-1,-@@0,9.3.1@@90301,-@@0,-@@0
<a href='https://hf.co/ai21labs/Jamba-v0.1'>ai21labs/Jamba-v0.1</a>,🧠,-@@100,51570323328.0,65536.0,262144.0,✓,✗,(✓),✗,44.49 ± 2.75 / 60.54 ± 2.47@@44.49,44.56 ± 1.56 / 27.28 ± 1.25@@44.56,30.36 ± 3.26 / 61.88 ± 4.22@@30.36,-@@-1,15.9.1@@150901,15.9.1@@150901,15.9.1@@150901,-@@0
<a href='https://hf.co/alexandrainst/Meta-Llama-3.1-8B-dialog-k2-da'>alexandrainst/Meta-Llama-3.1-8B-dialog-k2-da (val)</a>,📝,-@@100,8030261248.0,128256.0,131072.0,✗,✗,✗,✓,52.96 ± 2.58 / 67.36 ± 1.97@@52.96,41.63 ± 1.72 / 31.61 ± 2.02@@41.63,19.12 ± 3.05 / 44.79 ± 3.07@@19.12,-@@-1,15.16.0@@151600,15.16.0@@151600,15.16.0@@151600,-@@0
<a href='https://hf.co/alexandrainst/Meta-Llama-3.1-8B-dialog-k2-da'>alexandrainst/Meta-Llama-3.1-8B-dialog-k2-da</a>,📝,-@@100,8030261248.0,128256.0,131072.0,✗,✗,✗,✓,-@@-1,-@@-1,-@@-1,66.98 ± 1.30 / 49.73 ± 1.25@@66.98,-@@0,-@@0,-@@0,16.3.0.dev0@@160300
<a href='https://hf.co/Unbabel/Tower-Plus-72B'>Unbabel/Tower-Plus-72B</a>,📝,-@@100,72706203648.0,152064.0,32768.0,✗,✗,(✓),✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/alexandrainst/Meta-Llama-3.1-8B-laerebogen-and-dialog-k2-da'>alexandrainst/Meta-Llama-3.1-8B-laerebogen-and-dialog-k2-da (val)</a>,📝,-@@100,8030261248.0,128256.0,131072.0,✗,✗,✗,✓,54.04 ± 2.65 / 69.34 ± 1.91@@54.04,44.10 ± 1.85 / 34.35 ± 2.50@@44.10,37.10 ± 4.66 / 65.58 ± 3.38@@37.10,-@@-1,15.16.0@@151600,15.16.0@@151600,15.16.0@@151600,-@@0
<a href='https://hf.co/alexandrainst/Meta-Llama-3.1-8B-laerebogen-and-filtered-dialog-k2-da'>alexandrainst/Meta-Llama-3.1-8B-laerebogen-and-filtered-dialog-k2-da (val)</a>,📝,-@@100,8030261248.0,128256.0,131072.0,✗,✗,✗,✓,50.49 ± 2.63 / 66.75 ± 1.86@@50.49,46.77 ± 2.81 / 36.53 ± 3.34@@46.77,36.46 ± 5.09 / 63.92 ± 4.37@@36.46,-@@-1,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600,-@@0
<a href='https://hf.co/alexandrainst/Meta-Llama-3.1-8B-laerebogen-and-filtered-dialog-k2-da'>alexandrainst/Meta-Llama-3.1-8B-laerebogen-and-filtered-dialog-k2-da</a>,📝,-@@100,8030261248.0,128256.0,131072.0,✗,✗,✗,✓,-@@-1,-@@-1,-@@-1,69.30 ± 0.99 / 50.27 ± 1.31@@69.30,-@@0,-@@0,-@@0,16.3.0.dev0@@160300
"<a href='https://hf.co/alexandrainst/Meta-Llama-3.1-8B-laerebogen-two-epochs'>alexandrainst/Meta-Llama-3.1-8B-laerebogen-two-epochs (zero-shot, val)</a>",📝,-@@100,8030261248.0,128256.0,131072.0,✗,✗,✗,✓,48.67 ± 1.58 / 64.64 ± 1.09@@48.67,25.46 ± 1.35 / 24.67 ± 1.55@@25.46,11.23 ± 4.44 / 42.21 ± 2.01@@11.23,-@@-1,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600,-@@0
<a href='https://hf.co/alexandrainst/Meta-Llama-3.1-8B-laerebogen-two-epochs'>alexandrainst/Meta-Llama-3.1-8B-laerebogen-two-epochs (val)</a>,📝,-@@100,8030261248.0,128256.0,131072.0,✗,✗,✗,✓,52.30 ± 3.12 / 67.58 ± 2.28@@52.30,45.33 ± 2.23 / 36.18 ± 3.10@@45.33,30.12 ± 6.84 / 57.88 ± 5.46@@30.12,-@@-1,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600,-@@0
<a href='https://hf.co/alexandrainst/Meta-Llama-3.1-8B-laerebogen-two-epochs'>alexandrainst/Meta-Llama-3.1-8B-laerebogen-two-epochs</a>,📝,-@@100,8030261248.0,128256.0,131072.0,✗,✗,✗,✓,-@@-1,-@@-1,-@@-1,66.61 ± 0.92 / 47.21 ± 1.55@@66.61,-@@0,-@@0,-@@0,16.3.0.dev0@@160300
<a href='https://hf.co/alexandrainst/Meta-Llama-3.1-8B-laerebogen'>alexandrainst/Meta-Llama-3.1-8B-laerebogen (val)</a>,📝,-@@100,8030261248.0,128256.0,131072.0,✗,✗,✗,✓,53.37 ± 2.39 / 68.77 ± 1.76@@53.37,46.88 ± 1.92 / 39.35 ± 2.48@@46.88,30.82 ± 5.82 / 59.90 ± 5.45@@30.82,-@@-1,15.16.0@@151600,15.16.0@@151600,15.16.0@@151600,-@@0
<a href='https://hf.co/alexandrainst/Meta-Llama-3.1-8B-laerebogen'>alexandrainst/Meta-Llama-3.1-8B-laerebogen</a>,📝,-@@100,8030261248.0,128256.0,131072.0,✗,✗,✗,✓,-@@-1,-@@-1,-@@-1,69.55 ± 1.55 / 50.98 ± 1.96@@69.55,-@@0,-@@0,-@@0,16.3.0.dev0@@160300
<a href='https://hf.co/allenai/Llama-3.1-Tulu-3-8B-SFT'>allenai/Llama-3.1-Tulu-3-8B-SFT (zero-shot)</a>,📝,-@@100,8030326784.0,128264.0,131072.0,✓,✗,(✓),✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/allenai/Llama-3.1-Tulu-3-8B-SFT'>allenai/Llama-3.1-Tulu-3-8B-SFT (val)</a>,📝,-@@100,8030326784.0,128264.0,131072.0,✓,✗,(✓),✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/alexandrainst/Meta-Llama-3.1-8B-laerebogen-and-dialog-k2-da'>alexandrainst/Meta-Llama-3.1-8B-laerebogen-and-dialog-k2-da</a>,📝,-@@100,8030261248.0,128256.0,131072.0,✗,✗,✗,✓,-@@-1,-@@-1,-@@-1,67.84 ± 1.68 / 48.90 ± 2.31@@67.84,-@@0,-@@0,-@@0,16.3.0.dev0@@160300
"<a href='https://hf.co/allenai/Llama-3.1-Tulu-3-8B-SFT'>allenai/Llama-3.1-Tulu-3-8B-SFT (zero-shot, val)</a>",📝,-@@100,8030326784.0,128264.0,131072.0,✓,✗,(✓),✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
"<a href='https://hf.co/Unbabel/Tower-Plus-2B'>Unbabel/Tower-Plus-2B (zero-shot, val)</a>",📝,-@@100,2614341888.0,256000.0,8192.0,✗,✗,(✓),✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Unbabel/Tower-Plus-2B'>Unbabel/Tower-Plus-2B</a>,📝,-@@100,2614341888.0,256000.0,8192.0,✗,✗,(✓),✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen3.5-2B'>Qwen/Qwen3.5-2B (zero-shot)</a>,📝,-@@100,2274067232.0,248044.0,8192.0,✓,✗,(✓),✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
"<a href='https://hf.co/Qwen/Qwen3.5-2B'>Qwen/Qwen3.5-2B (zero-shot, val)</a>",📝,-@@100,2274067232.0,248044.0,8192.0,✓,✗,(✓),✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen3.5-35B-A3B-Base'>Qwen/Qwen3.5-35B-A3B-Base</a>,🤔,-@@100,35951817904.0,248044.0,8192.0,✓,✗,(✓),✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen3.5-35B-A3B-Base'>Qwen/Qwen3.5-35B-A3B-Base (zero-shot)</a>,🤔,-@@100,35951817904.0,248044.0,8192.0,✓,✗,(✓),✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
"<a href='https://hf.co/Qwen/Qwen3.5-35B-A3B-Base'>Qwen/Qwen3.5-35B-A3B-Base (zero-shot, val)</a>",🤔,-@@100,35951817904.0,248044.0,8192.0,✓,✗,(✓),✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/RJuro/kanelsnegl-v0.1'>RJuro/kanelsnegl-v0.1</a>,📝,-@@100,7241732096.0,32000.0,512.0,✓,✗,(✓),✗,13.00 ± 4.17 / 24.41 ± 3.12@@13.00,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,0.00 ± 0.00 / 33.25 ± 0.23@@0.00,-@@-1,9.3.1@@90301,9.3.1@@90301,9.3.1@@90301,-@@0
<a href='https://hf.co/RekaAI/reka-flash-3.1'>RekaAI/reka-flash-3.1</a>,🤔,-@@100,20905482240.0,100352.0,98304.0,✓,✗,(✓),✗,58.68 ± 1.19 / 71.87 ± 0.93@@58.68,63.39 ± 2.25 / 46.56 ± 2.74@@63.39,47.00 ± 1.90 / 72.15 ± 1.42@@47.00,-@@-1,15.11.0.dev0@@151100,15.11.0.dev0@@151100,15.11.0.dev0@@151100,-@@0
<a href='https://hf.co/RekaAI/reka-flash-3'>RekaAI/reka-flash-3</a>,🤔,-@@100,20905482240.0,100352.0,32768.0,✓,✗,(✓),✗,57.97 ± 1.39 / 71.14 ± 1.10@@57.97,63.02 ± 2.17 / 41.96 ± 2.07@@63.02,48.26 ± 1.39 / 73.90 ± 0.64@@48.26,-@@-1,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902,-@@0
<a href='https://hf.co/RuterNorway/Llama-2-13b-chat-norwegian'>RuterNorway/Llama-2-13b-chat-norwegian</a>,🧠,-@@100,13015866880.0,32000.0,4096.0,✗,✗,(✓),✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Unbabel/Tower-Plus-2B'>Unbabel/Tower-Plus-2B (zero-shot)</a>,📝,-@@100,2614341888.0,256000.0,8192.0,✗,✗,(✓),✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/RuterNorway/Llama-2-7b-chat-norwegian'>RuterNorway/Llama-2-7b-chat-norwegian</a>,📝,-@@100,?,32000.0,4096.0,✗,✗,(✓),✗,10.65 ± 3.65 / 28.33 ± 5.27@@10.65,10.12 ± 1.24 / 9.84 ± 1.12@@10.12,-0.66 ± 1.24 / 33.61 ± 0.26@@-0.66,-@@-1,9.3.1@@90301,9.3.1@@90301,9.3.1@@90301,-@@0
<a href='https://hf.co/THUDM/GLM-4.1V-9B-Thinking'>THUDM/GLM-4.1V-9B-Thinking</a>,🤔,-@@100,10292777472.0,151552.0,65536.0,✓,✗,(✓),✗,53.98 ± 1.36 / 69.76 ± 0.91@@53.98,57.06 ± 1.53 / 34.82 ± 2.26@@57.06,0.32 ± 0.62 / 33.19 ± 0.30@@0.32,-@@-1,15.13.0.dev0@@151300,15.13.0.dev0@@151300,15.13.0.dev0@@151300,-@@0
